Shape,formula_pretty,formula_anonymous,volume,density,density_atomic,energy_per_atom,band_gap,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,theoretical
1,TiCrAgS4,ABCD4,272.5689310200584,4.093839144467002,19.4692093585756,-6.235547332142858,0.0,4.27893515,0,1,1,1,0.0487017,1
5,TiCrAgS4,ABCD4,266.0868723291193,4.193567873559944,19.006205166365664,-6.380880928571429,0.0,4.38280591,0,1,1,1,6.0042531,1
6,TiCrAgS4,ABCD4,549.9954791502516,4.057681932584048,19.64269568393756,-6.353498183214286,0.3898999999999994,4.28743298,0,0,1,1,12.0044792,1
5,TiCrAgS4,ABCD4,271.41897966726964,4.111183973734471,19.387069976233544,-6.247340935714286,0.0,4.27747125,0,1,1,1,0.0474694,1
1,TiCrAgS4,ABCD4,522.8156779420445,4.268630060092177,18.67198849793016,-6.291231308571429,0.4511000000000003,4.72890629,1,0,1,1,12.0049349,1
5,TiCrAgS4,ABCD4,267.67104091413034,4.168748907482338,19.119360065295023,-6.247978072142857,0.0,4.50371152,0,1,1,1,0.127191,1
6,TiCrAgS4,ABCD4,630.0572855175898,3.542069538831764,22.50204591134249,-6.201364363571429,0.0,2.93747874,0,1,1,1,12.0072512,1
1,TiCrAgS4,ABCD4,559.3677669756105,3.989694885025774,19.977420249128947,-6.185145734285714,0.0,3.94921181,0,1,1,1,11.9977513,1
1,TiCrAgS4,ABCD4,632.4411627794437,3.528718322101313,22.587184384980134,-6.188385423928572,0.0,2.94553552,0,1,1,1,9.0336771,1
1,TiCrAgS4,ABCD4,505.2377647249206,4.417141541202778,18.04420588303288,-6.277367762857144,0.0,5.14851679,0,1,1,1,12.0006726,1
5,TiCrAgS4,ABCD4,132.9079406058246,4.197843087061345,18.986848657974942,-6.378744825714286,0.2202999999999999,4.39881661,0,0,1,1,3.0000187,1
1,TiCrAgS4,ABCD4,502.93330100110205,4.437381088722125,17.961903607182215,-6.298150223214286,0.3061999999999996,4.75681557,0,0,1,1,12.0014082,1
1,TiCrAgS4,ABCD4,272.9136425024688,4.088668302337971,19.4938316073192,-6.382015737142857,0.1826999999999996,4.26728423,0,0,1,1,5.9999173,1
6,TiCrAgS4,ABCD4,1052.5187704628524,4.240697232923407,18.79497804397951,-6.2105479125,0.0,4.5892727,0,1,1,1,23.9998265,1
1,TiCrAgS4,ABCD4,503.77669325740334,4.4299522955711605,17.992024759192976,-6.293259720714286,0.2747000000000001,4.75332425,0,0,1,1,12.0017684,1
1,TiCrAgS4,ABCD4,653.8206529146413,3.413331635827417,23.35073760409433,-6.211588994642858,0.27,2.49619942,0,0,1,1,11.9983708,1
5,TiCrAgS4,ABCD4,273.218576886616,4.084105012517188,19.515612634758288,-6.381425917142857,0.0,4.30300035,1,1,1,1,6.0002481,1
1,TiCrAgS4,ABCD4,504.0283627700439,4.42774034874912,18.001012956072994,-6.299766056785714,0.3544,4.73663707,0,0,1,1,12.0045779,1
6,TiCrAgS4,ABCD4,625.070885560145,3.5703258147289683,22.323960198576607,-6.193560237142857,0.0,3.07528752,0,1,1,1,12.0017245,1
1,TiCrAgS4,ABCD4,1074.2648887190776,4.15485369053047,19.18330158426924,-6.083124397678572,0.0,4.44073245,0,1,1,1,0.3060184,1
0,YbGeO3,ABC3,49.99877572728484,9.753521301575487,9.999755145456968,-6.966526748,1.0156999999999998,4.32691404,0,0,0,0,0.0,1
0,ZnNi3N,ABC3,51.77056123443007,8.195022676786662,10.354112246886016,-5.608231692,0.0,6.68338461,0,1,0,0,3.5e-06,1
0,ZrRu3C,ABC3,67.69365555236604,9.97017072361262,13.538731110473208,-9.44637781,0.0,7.78904207,0,1,0,0,4.1e-06,0
3,Ba3NiSbRuO9,ABCD3E9,436.297981011785,6.374999969119126,14.543266033726166,-6.9293327940000005,0.5658000000000003,4.34632818,0,0,1,1,9.9987107,1
3,Ba3Ta2MnO9,AB2C3D9,869.85550081044,7.4283051373629405,14.497591680174,-8.819092332,2.3735,3.03439264,0,0,1,2,0.0,1
6,Ba5Ce4YO15,AB4C5D15,878.0410028571267,5.961003345421917,17.560820057142536,-8.0574235444,0.0,2.37214939,0,1,0,0,2.0026843,1
0,BaCaCrSbO6,ABCDE6,130.3262159401513,5.697414693711144,13.03262159401513,-7.306922852999999,1.2601,3.99167517,1,0,1,1,3.0003493,1
0,BaEuNbSnO6,ABCDE6,151.44189818250814,6.544965809241918,15.144189818250814,-8.377232731,0.0,5.90948851,0,1,1,1,7.0134971,1
0,BaSrEuWO6,ABCDE6,162.43314480441808,6.713868132646744,16.243314480441807,-8.51411959,0.8266999999999998,4.23797985,0,0,1,1,6.9999999,1
0,BaSrEuWO6,ABCDE6,164.82742958921918,6.616342421318121,16.482742958921918,-8.571664251,0.0041999999999999,4.52742409,0,0,1,1,7.0,1
1,BaSrEuWO6,ABCDE6,639.6829423133396,6.81934528780218,15.99207355783349,-8.5791160655,0.0838999999999998,4.79150441,1,0,1,1,28.0000009,1
6,BaSrEuWO6,ABCDE6,316.2507755498224,6.8967717956863615,15.81253877749112,-8.0847058055,0.0072,4.53604821,0,0,1,3,0.0134458,1
1,BaSrEuWO6,ABCDE6,628.0666160899598,6.945471621320968,15.701665402248995,-8.61587564675,0.0103999999999997,4.75358674,1,0,1,1,27.9444089,1
2,BaSrEuWO6,ABCDE6,315.1382938083794,6.9211183535257135,15.75691469041897,-8.6100912825,0.0489000000000006,4.77032914,1,0,1,1,13.9999929,1
6,BaSrEuWO6,ABCDE6,317.2802858606119,6.874393167100719,15.864014293030596,-8.6010847255,0.2515,4.73091377,0,0,1,1,13.9999971,1
2,BaSrEuWO6,ABCDE6,317.8284831412938,6.862536068569787,15.89142415706469,-8.5693299915,0.2422000000000004,4.91200321,0,0,1,1,13.9999987,1
0,BaSrInWO6,ABCDE6,144.50673810025685,7.119891736164131,14.450673810025686,-7.426866565,0.0,5.92119448,0,1,1,1,1.0,1
6,BaSrInWO6,ABCDE6,288.8377321511639,7.124223852315739,14.441886607558194,-7.518667082,2.0993000000000004,4.55595439,0,0,1,1,1.9999999,1
1,BaSrPrWO6,ABCDE6,636.9575333364122,6.733228872341094,15.923938333410304,-8.1348827475,1.9162000000000003,3.41896309,0,0,1,1,3.9999999,1
6,BaSrPrWO6,ABCDE6,318.3711946181334,6.735503912437843,15.91855973090667,-8.145431951,2.1063,3.22743434,0,0,1,1,1.9999999,1
0,BaSrPrWO6,ABCDE6,162.44934214154736,6.60018193576146,16.244934214154735,-8.031560328000001,0.0,4.97326569,0,1,1,1,1.0,1
0,BaSrTbCeO6,ABCDE6,172.42165487719754,5.9708793469386015,17.242165487719753,-7.671113817,0.0,2.09518011,0,1,1,1,1.0,1
1,BaSrTbCeO6,ABCDE6,675.4906735669899,6.096361879490171,16.88726683917475,-7.745008964999999,0.0,1.96394613,0,1,1,1,4.0000016,1
6,BaSrTbCeO6,ABCDE6,335.95328094626484,6.128881344283715,16.79766404731324,-7.7543677245,0.0,1.84095799,0,1,1,1,2.0,1
0,BaTiMnBiO6,ABCDE6,127.65844824699192,7.09059639296558,12.76584482469919,-7.750479028000001,0.0,5.17913995,0,1,1,1,4.0101239,1
0,BiPtO3,ABC3,67.45428325640967,11.128538791158809,13.490856651281934,-5.715715784,0.0,6.22996859,0,1,0,0,0.0024045,1
2,Ca8Mn7CrO22,AB7C8D22,451.6659221435747,4.077849057977735,11.885945319567757,-7.692440198157894,0.0,3.73659187,0,1,1,1,26.9999812,1
6,Ca8Mn7CrO22,AB7C8D22,1827.016177413922,4.0324228715716375,12.019843272460012,-7.758494636907895,0.0,3.19444018,0,1,1,1,108.0000015,1
5,CaLaTiCrO6,ABCDE6,474.805001938552,5.24376443368578,11.8701250484638,-8.79451672325,2.3315,5.010594,0,0,1,2,4.39e-05,1
1,CaNdFeO4,ABCD4,185.75800753466712,5.437976931404904,13.26842910961908,-7.884426590714285,0.0,3.48114158,1,1,1,1,9.9995202,1
0,Ce3AlC,ABC3,124.05038839781577,6.148730535293477,24.81007767956315,-6.38450763,0.0,7.12661914,0,1,1,1,2.5469901,0
1,CeCrO3,ABC3,245.02487755512757,6.508931459065264,12.251243877756377,-9.187636586,0.0,7.71463871,0,1,1,3,9.0082449,1
0,CeCrO3,ABC3,59.618378740261385,6.687745320618523,11.923675748052275,-9.057196486,0.0,8.03802195,0,1,1,1,4.0008028,0
0,Cs2AgAuBr6,ABC2D6,330.8567455892455,5.270201492282821,33.08567455892455,-2.978646814,0.0,0.68147156,0,1,0,0,0.0004873,1
0,Cs2BiAuCl6,ABC2D6,327.2278400056792,4.488330639055779,32.72278400056792,-3.589888463,0.9914,1.3984209,0,0,0,0,0.0005749,1
0,Cs2KPdF6,ABC2D6,202.8946996532461,4.299342259476947,20.28946996532461,-4.454912967,0.0,0.25171424,0,1,1,1,0.9996598,1
2,Cs2KPdF6,ABC2D6,202.93637966149117,4.298459240763782,20.293637966149117,-4.468444578,0.4386,0.10430951,0,0,1,1,1.0029199,1
0,Cs2NaUCl6,ABC2D6,340.1955329443626,3.609828861317796,34.01955329443626,-4.795468267,0.5004,3.67135496,0,0,1,1,2.9999956,0
0,Cs2NbAgF6,ABC2D6,197.9343922047591,4.870649093972323,19.79343922047591,-5.259772962,0.0,3.06365344,0,1,1,1,1.9966691,1
0,Cs2PrCuI6,ABC2D6,440.9201572446549,4.638644005232576,44.0920157244655,-3.384784072,1.7763999999999998,2.08041667,0,0,0,0,0.0011294,1
0,Cs2RbGaBr6,ABC2D6,401.3871988650637,3.725061641124599,40.138719886506365,-3.25920318,2.1605,-0.87820761,1,0,0,0,0.0010721,1
0,Cs2RbInI6,ABC2D6,534.5433591072483,3.813256177842497,53.45433591072483,-2.784652964,1.3972,0.24083333,1,0,0,0,0.0023371,1
0,Cs2TmCuCl6,ABC2D6,286.33442750674567,4.123354709575503,28.63344275067457,-4.306836221999999,2.4365,2.09947309,0,0,0,0,0.0001528,1
0,Cs2YCuF6,ABC2D6,188.7301238691923,4.683021284407587,18.873012386919232,-5.534737802,1.4267000000000003,2.675,0,0,0,0,0.0,1
2,CsHgBr2Cl,ABCD2,175.59946525423226,5.0001333650165645,35.11989305084645,-2.641546334,0.0,-0.07221316,0,1,0,0,0.0093715,1
4,CsMnF3,ABC3,505.0130043739792,4.830341796798406,16.833766812465974,-6.150157400333334,3.4556,0.74828653,0,0,1,1,30.0000033,0
4,CsNiF3,ABC3,259.15260821120165,3.185768830920607,25.915260821120164,-4.996096079,4.3878,-2.09124774,0,0,1,1,3.9996598,1
4,CsNiF3,ABC3,475.63212640576825,5.207387742686004,15.854404213525608,-5.062250362666666,0.0,1.72066879,0,1,1,3,4.0,0
4,CsNiF3,ABC3,172.8264126890776,4.777049345902455,17.28264126890776,-5.090860699,5.3618,-1.05853017,0,0,1,1,4.0000002,0
3,CsNiF3,ABC3,253.07704732558184,4.893373245908569,16.87180315503879,-5.083441507333333,4.7178,-0.74789361,1,0,1,1,6.0034086,0
0,ErCuO3,ABC3,53.403026653845295,8.669239076915824,10.680605330769058,-6.906084548,0.0,4.99354127,0,1,0,0,0.000666,1
0,Gd3SnC,ABC3,121.10208621393856,8.261014860342694,24.22041724278771,-11.700816084,0.0,4.59242852,0,1,1,3,21.8300514,1
1,HfCoO3,ABC3,229.81662368908223,8.249244449473402,11.490831184454112,-9.212655324,2.4865,3.19381154,0,0,1,2,3e-07,1
0,K2InAgCl6,ABC2D6,289.1466888866102,2.949555453396399,28.91466888866102,-3.569637324,1.2922,0.32014376,1,0,0,0,0.0004531,1
0,K2LiLaCl6,ABC2D6,302.493155691269,2.397604064289084,30.2493155691269,-4.451678107999999,4.554,-0.61097684,1,0,0,0,0.0011401,1
0,K2LiMoF6,ABC2D6,144.75385679083584,3.3848629946618334,14.475385679083583,-5.646236603,4.4161,4.66267797,0,0,1,1,3.0000105,1
0,K2LiTaCl6,ABC2D6,256.33720532246747,3.1016640084058262,25.63372053224675,-4.604598341,0.0,3.0738839,0,1,1,1,1.99861,1
0,K2NaSbCl6,ABC2D6,313.13213582996923,2.3103272463478985,31.313213582996923,-3.715913913,3.1323000000000003,0.09976012,0,0,0,0,0.001281,1
0,K2NaYBr6,ABC2D6,365.6816874965567,3.04023383136253,36.56816874965567,-4.063428088,4.0741,-1.14335787,1,0,0,0,0.000641,1
0,K2TlAsCl6,ABC2D6,333.38619952926774,2.8401648227313423,33.33861995292678,-3.616185289,1.905,0.78101832,1,0,0,0,0.0003615,1
0,K3TiF6,AB3C6,182.46489640830092,2.540452112642665,18.24648964083009,-5.544146403,0.0,2.75454527,0,1,1,1,0.9856465,1
0,KCeMgWO6,ABCDE6,127.2146430697994,6.309266005434661,12.72146430697994,-7.878026295000001,0.1377000000000006,5.22561074,0,0,1,1,0.9999994,1
0,KLaEuSbO6,ABCDE6,150.97615553237677,6.024245211430185,15.097615553237675,-7.644202598,0.0,4.26875515,0,1,1,1,6.0000002,1
1,KLaEuSbO6,ABCDE6,791.3068282665337,4.597545980986832,19.782670706663342,-7.365208308750001,0.0,1.53255739,0,1,1,3,1.1653221,1
0,KLaTbNiO6,ABCDE6,133.06360228666455,6.135054278637351,13.306360228666454,-6.913108946,0.0,3.44881134,0,1,1,3,1.0000003,1
0,KNdDySbO6,ABCDE6,145.36500803032828,6.438099174194545,14.536500803032828,-7.248438492,3.1776,2.98431717,1,0,0,0,0.0,1
0,KRb2AlI6,ABC2D6,464.615177864234,3.5684421326289795,46.4615177864234,-2.913167081,1.7559,0.6275,1,0,0,0,0.0014433,1
0,KTl2GaF6,ABC2D6,179.03296413609985,5.857918276166745,17.903296413609986,-4.679387317,4.5515,-0.58860561,1,0,0,0,0.0006011,1
5,La2MnCrO6,ABC2D6,248.86187029658777,6.4155269413222245,12.443093514829387,-8.9183255425,0.7623999999999995,7.25923332,0,0,1,2,0.0004551,1
6,La2MnCrO6,ABC2D6,249.71826838839115,6.393525166818821,12.485913419419555,-8.921552003,0.9733,7.27332995,0,0,1,3,6.0019198,1
5,La3TaCo2O9,AB2C3D9,784.9403484416775,7.273293105667647,13.082339140694623,-8.819252038666667,1.9036,6.661025,1,0,1,1,24.0029329,1
5,La7SmMn3Fe5O24,AB3C5D7E24,492.642642026062,6.575256615640804,12.31606605065155,-8.46947609975,0.0,7.9550446,0,1,1,1,36.9986697,1
1,LaGaO3,ABC3,121.6841724938779,7.0040105024818375,12.16841724938779,-7.654491901999999,3.3965999999999994,5.77569557,0,0,0,0,5.16e-05,1
3,LaGaO3,ABC3,121.62970279595108,7.007147123944987,12.16297027959511,-7.654005623000001,3.3802000000000003,5.83353106,0,0,0,0,0.0002577,0
1,LaGaO3,ABC3,244.776697806021,6.9637120671375285,12.23883489030105,-7.659527258,3.3483,5.6420584,0,0,0,0,0.0006026,0
1,LaGaO3,ABC3,243.58010127039395,6.997921568205891,12.179005063519696,-7.6545308995,3.2035,5.92277139,0,0,0,0,0.0002528,1
3,LaGaO3,ABC3,121.69108631106909,7.003612573186545,12.169108631106909,-7.653481302999999,3.3682000000000007,5.84488996,0,0,0,0,0.0003385,0
0,LaGaO3,ABC3,97.3300964793554,4.378282016363295,19.46601929587108,-6.24826148,0.0,1.36931874,0,1,1,1,2.0005082,0
0,LaGaO3,ABC3,59.93511816444752,7.10999868052724,11.987023632889503,-7.595752593999999,3.365900000000001,6.42677206,0,0,0,0,6.7e-06,0
0,LiErO3,ABC3,48.84467197755944,7.553920963942889,9.768934395511888,-6.500061525999999,0.0,2.79050814,0,1,1,3,1.9999748,1
0,Na2LiGaF6,ABC2D6,119.31341531197882,3.293342415160953,11.931341531197882,-4.9257555150000005,5.7453,-1.91916667,1,0,0,0,4.18e-05,1
0,NaCaZrNbO6,ABCDE6,136.84450694447938,4.164492746170908,13.684450694447936,-8.32781832,2.284,1.9121233,1,0,0,0,8.73e-05,1
0,NaEuNb2O6,ABC2D6,133.21125361615782,5.693758354902939,13.32112536161578,-9.15953995,0.0,4.69866293,0,1,1,1,6.6465064,1
0,NaPrHfNbO6,ABCDE6,135.80441601992533,6.496314018807003,13.580441601992533,-8.806244279000001,0.0,5.56169535,0,1,0,0,0.0003498,1
0,NaSrDyWO6,ABCDE6,144.7652686159705,6.342603613384668,14.476526861597051,-7.938322048000001,2.8974,1.74543116,1,0,0,0,0.0,1
0,NaSrEuSeO6,ABCDE6,136.9758727524615,5.304116150575832,13.69758727524615,-6.85569687,0.0,2.49069354,0,1,1,1,6.0,1
1,NaSrTbBiO6,ABCDE6,614.8740381205496,6.206145825299904,15.37185095301374,-6.493130583999999,0.0,1.49445112,0,1,0,0,3.9999971,1
0,NaSrTbBiO6,ABCDE6,161.34823112270172,5.912673969547831,16.134823112270173,-6.429310145,0.0,1.47569424,0,1,0,0,1.0000001,1
0,PrEuMnNbO6,ABCDE6,135.86570752998026,6.559654002997156,13.586570752998025,-9.385252599,0.1095000000000006,5.47756172,1,0,1,1,12.0000129,1
0,Rb2GaHgBr6,ABC2D6,341.18526321493874,4.480887613498941,34.118526321493874,-2.894548667,0.0,0.77593375,0,1,0,0,0.0018747,1
0,Rb2GaHgCl6,ABC2D6,292.49513420077324,3.712667188528925,29.249513420077324,-3.278723176,0.0,1.23289119,0,1,0,0,0.0040865,1
0,Rb2LiNdCl6,ABC2D6,302.12489518005987,2.9395693063235293,30.212489518005988,-4.410962945,4.8504000000000005,-0.98583333,1,0,0,0,1.64e-05,1
0,Rb2NaGaCl6,ABC2D6,277.8072514687602,2.847387755437312,27.780725146876023,-3.700475295,2.9042,-0.62488598,1,0,0,0,0.0011545,1
0,Rb2TlAgBr6,ABC2D6,355.9475391468748,4.490699223048228,35.59475391468747,-3.012652254,0.0,-0.03693901,0,1,0,0,0.0022918,1
0,Rb2TlAsBr6,ABC2D6,387.98504602503607,3.9788755698113687,38.798504602503606,-3.256773673,1.2058,0.68998394,1,0,0,0,0.0010019,1
1,RbPdBr3,ABC3,148.24605360759736,4.83445131655105,29.649210721519477,-3.435351548,0.0,0.69780839,0,1,0,0,0.0002115,1
0,RbRuO3,ABC3,62.97762089316109,6.184041013311599,12.595524178632218,-6.458186190000001,0.0,3.19489095,0,1,0,0,0.0416099,1
0,ReBiO3,ABC3,65.13167751772735,11.299064151299625,13.026335503545472,-7.447180904,0.0,7.80107864,0,1,0,0,0.0322649,1
0,ScCoO3,ABC3,49.10300326279377,5.136443602936916,9.820600652558754,-7.702065131999999,0.7859999999999996,4.85593297,0,0,0,0,0.0005578,1
5,ScCoO3,ABC3,202.46357062059715,4.9829172965995125,10.123178531029858,-8.1920974155,0.8961999999999994,4.00969535,0,0,1,3,3.9999997,1
1,ScCoO3,ABC3,207.5436412174167,4.860949832328608,10.377182060870837,-8.191829626499999,0.0,4.51679694,0,1,1,2,4.1e-06,1
1,SmTmO3,ABC3,288.6300180537114,8.452390361659015,14.43150090268557,-8.733400844,4.6315,1.86798034,1,0,0,0,0.0019637,1
0,Sr2InBiO6,ABC2D6,151.55648700266326,6.519539684033151,15.155648700266326,-6.206222824999999,0.0,3.35356571,0,1,0,0,0.0,1
0,Sr2InBiO6,ABC2D6,599.3884678269878,6.593910856968468,14.984711695674696,-6.2743417555,0.6187,3.20256119,1,0,0,0,0.0,1
0,Sr2MnReO6,ABC2D6,133.5984460849768,6.368557654347861,13.35984460849768,-8.098972753000002,0.2928000000000006,4.32635634,0,0,1,3,3.9960342,1
0,Sr2PrVO6,ABC2D6,149.11319980428738,5.156965633909211,14.911319980428738,-7.698161305000001,1.6584,2.3350221,0,0,0,0,0.0,1
5,Sr2YRuO6,ABC2D6,282.584622226224,5.420400820723878,14.1292311113112,-7.727889643,0.0,3.25034712,0,1,1,1,5.9992088,0
3,SrCa7TiMn7O24,ABC7D7E24,447.17665488079086,4.398819812243821,11.179416372019771,-7.7261584155,0.0,3.3529316,0,1,1,1,21.3702219,1
6,SrCa7TiMn7O24,ABC7D7E24,1778.169178911896,4.424887243330186,11.11355736819935,-7.776444155749999,0.3636999999999997,2.83307333,1,0,1,1,84.0000051,1
0,SrCaDyNbO6,ABCDE6,148.42700144521163,5.359978671550515,14.842700144521164,-8.147998473,2.8784,2.01520282,1,0,0,0,0.0,1
0,SrEuCrInO6,ABCDE6,129.84616960636967,6.424877196023573,12.984616960636966,-7.835616111999999,0.0,3.81668938,0,1,1,1,8.0000003,1
5,SrNdNiRuO6,ABCDE6,244.3152560536216,6.628444426312027,12.21576280268108,-7.499842914999999,0.0442999999999997,4.41185468,1,0,1,1,10.002843,1
5,TlCr5Te8,AB5C8,376.9242490585771,6.542886312991884,26.92316064704122,-5.869085385714286,0.0,5.68066265,0,1,1,1,15.0005605,1
6,TlCr5Te8,AB5C8,384.748676135932,6.4098271499414015,27.48204829542372,-5.866228887142857,0.0,5.51509552,0,1,1,1,15.0162876,1
1,Zn(BiO2)2,AB2C4,209.98570474024163,8.657017415615362,14.99897891001726,-5.515748177142856,0.8867000000000003,4.86140029,0,0,0,0,0.0029329,1
1,Zn(BiO2)2,AB2C4,221.27903757954795,8.215192558911214,15.805645541396284,-5.643308570714285,1.5583999999999998,4.28107586,0,0,0,0,7.61e-05,1
6,Zn(BiO2)2,AB2C4,222.7935488124788,8.159347129465532,15.913824915177056,-5.734614512857142,1.7049,3.70115118,0,0,0,0,0.0039886,1
1,Zn(BiO2)2,AB2C4,427.8779187479545,8.49704938402002,15.281354240998374,-5.591031579285714,1.4934999999999992,4.22440016,0,0,0,0,0.0015317,1
6,Zn(BiO2)2,AB2C4,674.0193002311996,8.091088351667313,16.048078576933325,-5.661977052380952,1.3339000000000003,3.96408346,0,0,0,0,0.0014699,1
0,Zn(BiO2)2,AB2C4,224.9391921650585,8.081516988967463,16.067085154647035,-5.608362854285714,0.3976999999999995,3.82373052,0,0,0,0,0.0003631,1
3,Zn(BiO2)2,AB2C4,226.6267916123254,8.021337150976422,16.187627972308956,-5.627433972857142,1.0585999999999998,3.94191727,0,0,0,0,0.00033,1
1,Zn(BiO2)2,AB2C4,417.4762226556638,8.708758987052098,14.909865094845134,-5.619482291071428,1.1669,4.3811803,0,0,0,0,1.82e-05,1
0,ZnNi3N,ABC3,51.77056123443007,8.195022676786662,10.354112246886016,-5.608231692,0.0,6.68338461,0,1,0,0,3.5e-06,1
4,Ba3SmIrRuO9,ABCD3E9,463.3283119467477,7.165167059107088,15.44427706489159,-7.425774764666667,0.0,3.53964279,0,1,1,1,4.0006249,1
5,Ba3Sr5Co4(CuO6)4,A3B4C4D5E24,492.1737500488516,5.8165266887455225,12.304343751221287,-6.263612859499999,0.0,2.62100203,0,1,1,1,16.2462164,1
6,Ba5NbIr4O15,AB4C5D15,1432.9308793085083,8.289886806390498,14.329308793085085,-7.469255479000001,0.0,4.58118366,0,1,0,0,0.0002274,1
0,BaCaGdNbO6,ABCDE6,155.2113537813489,5.601317984360231,15.52113537813489,-9.088813685,2.5615999999999994,2.16563632,1,0,1,1,7.0000002,1
1,BaCaGdNbO6,ABCDE6,595.6660673554732,5.83809080260096,14.89165168388683,-9.17988657325,2.8243,2.08287532,0,0,1,1,28.0000007,1
5,BaLa7Mg5Nb3O24,AB3C5D7E24,525.4317975997576,5.985337582766858,13.13579493999394,-8.306343492,2.902300000000001,5.14244696,1,0,0,0,0.0023499,1
6,BaLa7Mg5Nb3O24,AB3C5D7E24,527.3915581872344,5.963096368406568,13.18478895468086,-8.309105526,3.0726000000000004,5.11430726,0,0,0,0,0.0021196,1
3,BaSr7Co4(CuO6)4,AB4C4D7E24,472.6584049594073,5.707421879282607,11.816460123985184,-6.263244541,0.0,2.88516836,0,1,1,3,16.7054753,1
5,BaSr7Co5(CuO8)3,AB3C5D7E24,474.56800483214136,5.668315502926727,11.864200120803536,-6.37384864175,0.0,2.72291313,0,1,1,3,9.2014995,1
0,BaSrCaCrO6,ABCDE6,139.91229628885097,4.90186861434649,13.991229628885096,-7.082905545,0.5585,2.44233305,0,0,0,0,0.0,1
2,BaTaNO2,ABCD2,70.80942081071547,8.542674057494262,14.161884162143092,-9.035738398,0.3398000000000003,4.40064029,1,0,0,0,3.38e-05,1
1,BaTbEuSnO6,ABCDE6,617.0261721211879,7.136223221965366,15.425654303029695,-8.06471009125,0.0,2.81460274,0,1,1,1,23.9355976,1
0,BaTbEuSnO6,ABCDE6,156.20593480693938,7.047165819105627,15.620593480693936,-7.961534345,0.0,2.63736907,0,1,1,1,5.9999999,1
1,Ca3Co2O7,A2B3C7,269.5240691509274,4.313888569538286,11.230169547955308,-6.791772201250001,0.1744999999999996,2.92387299,0,0,1,1,3.9995831,1
5,Ca3Co2O7,A2B3C7,276.266598539933,4.208604323760008,11.511108272497207,-6.789559471249999,0.3367,2.69763045,0,0,1,2,0.0005447,1
1,CaBiO3,ABC3,289.41061862777906,6.817636362206685,14.470530931388954,-6.396315561,0.0,4.26308292,0,1,0,0,1.5e-06,1
5,CaBiO3,ABC3,289.0372280681903,6.826443674238326,14.451861403409517,-6.4121261725,0.6776,4.00228375,0,0,0,0,0.0,1
1,CaBiO3,ABC3,307.5353457063267,6.415836048483473,15.376767285316337,-6.312575148500001,0.0,3.29181008,0,1,0,0,0.0042208,1
3,CaBiO3,ABC3,156.56459992332617,6.3012212151781295,15.656459992332618,-6.391285753,0.0804,3.86516997,0,0,0,0,9.76e-05,1
6,CaLaVFeO6,ABCDE6,356.09807055171274,5.34070266696665,11.869935685057092,-8.288403798333333,1.0324999999999998,6.658372,0,0,1,1,18.0006479,1
0,CaLaVFeO6,ABCDE6,119.2699077328615,5.315154373381025,11.92699077328615,-8.183445217000001,1.0776000000000003,5.42437432,0,0,1,1,6.0000195,1
5,CaLaVFeO6,ABCDE6,238.13839686173117,5.324113877084256,11.906919843086555,-8.307336369000001,0.0,5.69671101,0,1,1,3,7.9999438,1
0,CdOsO3,ABC3,61.29977114342224,9.498405606100684,12.259954228684448,-6.441248956,0.0,4.74971893,0,1,0,0,0.0344059,1
0,Ce3AlC,ABC3,124.05038839781577,6.148730535293477,24.81007767956315,-6.38450763,0.0,7.12661914,0,1,1,1,2.5469901,0
0,Cs2BrCl6F,ABC2D6,285.5002681150682,3.358481061618281,28.550026811506815,-2.8469514190000003,0.9489,0.3376384,1,0,0,0,0.0007285,1
0,Cs2InGaCl6,ABC2D6,327.02380645103227,3.366890903434802,32.702380645103226,-3.669821074,1.9897,0.63972944,0,0,0,0,2.03e-05,1
0,Cs2KPdF6,ABC2D6,202.8946996532461,4.299342259476947,20.28946996532461,-4.454912967,0.0,0.25171424,0,1,1,1,0.9996598,1
2,Cs2KPdF6,ABC2D6,202.93637966149117,4.298459240763782,20.293637966149117,-4.468444578,0.4386,0.10430951,0,0,1,1,1.0029199,1
0,Cs2LiSmCl6,ABC2D6,308.32447079657715,3.4243807902909427,30.832447079657715,-4.430113056,4.9508,-0.69621446,1,0,0,0,3.48e-05,1
0,Cs2NaInF6,ABC2D6,187.4447210078428,4.585405843050348,18.744472100784275,-4.736678518,5.3079,-1.55149438,1,0,0,0,0.0003062,0
0,Cs2NaMgF6,ABC2D6,174.58737365299504,4.0622052533578055,17.458737365299505,-4.586207611,0.0,-1.90800358,0,1,0,0,1.0012813,1
0,Cs2NaSbF6,ABC2D6,198.76781107817536,4.382186312934052,19.87678110781754,-4.762747331,4.2317,0.85424827,0,0,0,0,0.0003491,1
0,Cs2TlInBr6,ABC2D6,410.9472562190818,4.301130798573819,41.09472562190818,-3.253867587,1.8255,0.05294794,0,0,0,0,0.000144,1
0,Cs2YCuI6,ABC2D6,421.7070707806187,4.645216453519407,42.170707078061874,-3.547181951,1.7212,2.15375,0,0,0,0,0.000624,1
0,CsTmH3,ABC3,88.22804230427565,5.737832422131382,17.64560846085513,-3.379162214,0.0,3.64122836,0,1,0,0,0.0003232,1
